Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Series F - Everdream,https://www.crunchbase.com/funding_round/everdream-series-f--bf9ee968,Everdream,https://www.crunchbase.com/organization/everdream,Series F,"$20,000,000","Sep 20, 2005",Late Stage Venture,,Yes,5,2
Series A - Alert Logic,https://www.crunchbase.com/funding_round/alert-logic-series-a--a1ddca3f,Alert Logic,https://www.crunchbase.com/organization/alert-logic,Series A,"$2,300,000","Sep 19, 2005",Early Stage Venture,,Yes,4,1
Series B - Vivotech,https://www.crunchbase.com/funding_round/vivotech-series-b--c252d8bb,Vivotech,https://www.crunchbase.com/organization/vivotech,Series B,"$16,239,999","Sep 8, 2005",Early Stage Venture,,Yes,2,
Series A - ChinaCache,https://www.crunchbase.com/funding_round/chinacache-series-a--7128a3eb,ChinaCache,https://www.crunchbase.com/organization/chinacache,Series A,"$32,000,000","Sep 1, 2005",Early Stage Venture,,Yes,6,
Venture Round - Generic Media,https://www.crunchbase.com/funding_round/generic-media-series-unknown--2a0ee8bd,Generic Media,https://www.crunchbase.com/organization/generic-media,Venture - Series Unknown,"$2,500,000","Aug 26, 2005",,,Yes,1,
Venture Round - Pronto Networks,https://www.crunchbase.com/funding_round/pronto-networks-series-unknown--9011b805,Pronto Networks,https://www.crunchbase.com/organization/pronto-networks,Venture - Series Unknown,"$4,000,000","Aug 22, 2005",,,Yes,2,1
Venture Round - SugarSync,https://www.crunchbase.com/funding_round/sugarsync-series-unknown--d3b04923,SugarSync,https://www.crunchbase.com/organization/sugarsync,Venture - Series Unknown,"$3,014,000","Aug 22, 2005",,,Yes,2,
Series H - Good Technology,https://www.crunchbase.com/funding_round/good-technology-series-h--2674aa28,Good Technology,https://www.crunchbase.com/organization/good-technology,Series H,"$66,599,999","Aug 8, 2005",Late Stage Venture,,Yes,7,5
Series C - BrightVolt,https://www.crunchbase.com/funding_round/solicore-series-c--596a2df8,BrightVolt,https://www.crunchbase.com/organization/solicore,Series C,"$15,000,000","Jul 19, 2005",Late Stage Venture,,Yes,5,
Series B - Qmobile,https://www.crunchbase.com/funding_round/qmobile-inc-series-b--9b3fce66,Qmobile,https://www.crunchbase.com/organization/qmobile-inc,Series B,"$5,000,000","Jul 15, 2005",Early Stage Venture,,Yes,2,
Series B - Troika Networks,https://www.crunchbase.com/funding_round/troika-networks-series-b--65065305,Troika Networks,https://www.crunchbase.com/organization/troika-networks,Series B,"$14,400,000","Jul 14, 2005",Early Stage Venture,,Yes,5,1
Series A - CoalTek,https://www.crunchbase.com/funding_round/coaltek-series-a--8306a984,CoalTek,https://www.crunchbase.com/organization/coaltek,Series A,"$2,150,000","Jul 13, 2005",Early Stage Venture,,Yes,4,
Series B - Mode Media,https://www.crunchbase.com/funding_round/glammedia-series-b--624e02dc,Mode Media,https://www.crunchbase.com/organization/glammedia,Series B,"$10,000,000","Jul 1, 2005",Early Stage Venture,,Yes,3,3
Series B - Planitax,https://www.crunchbase.com/funding_round/planitax-series-b--d753cbe3,Planitax,https://www.crunchbase.com/organization/planitax,Series B,"$5,000,000","Jun 16, 2005",Early Stage Venture,,Yes,3,
Series B - Socialtext,https://www.crunchbase.com/funding_round/socialtext-series-b--44223400,Socialtext,https://www.crunchbase.com/organization/socialtext,Series B,"$3,100,000","Jun 3, 2005",Early Stage Venture,,Yes,2,1
Series B - ContextWeb,https://www.crunchbase.com/funding_round/contextweb-series-b--f6f2776e,ContextWeb,https://www.crunchbase.com/organization/contextweb,Series B,"$9,000,000","Jun 1, 2005",Early Stage Venture,,Yes,3,1
Series B - Ping Identity Corporation,https://www.crunchbase.com/funding_round/ping-identity-corporation-series-b--5bb64551,Ping Identity Corporation,https://www.crunchbase.com/organization/ping-identity-corporation,Series B,"$7,500,000","May 11, 2005",Early Stage Venture,,Yes,3,1
Series A - NanoString Technologies,https://www.crunchbase.com/funding_round/nanostring-technologies-series-a--407887a2,NanoString Technologies,https://www.crunchbase.com/organization/nanostring-technologies,Series A,"$3,800,000","Apr 27, 2005",Early Stage Venture,,Yes,2,
Series A - Intrusic,https://www.crunchbase.com/funding_round/intrusic-series-a--66419a89,Intrusic,https://www.crunchbase.com/organization/intrusic,Series A,"$8,000,000","Apr 25, 2005",Early Stage Venture,,Yes,3,1
Series C - Luminus Devices,https://www.crunchbase.com/funding_round/luminus-devices-series-c--533c4dae,Luminus Devices,https://www.crunchbase.com/organization/luminus-devices,Series C,"$21,000,000","Mar 25, 2005",Late Stage Venture,,Yes,3,
Series C - NanoOpto,https://www.crunchbase.com/funding_round/nanoopto-series-c--4010320b,NanoOpto,https://www.crunchbase.com/organization/nanoopto,Series C,"$12,000,000","Mar 23, 2005",Late Stage Venture,,Yes,5,
Series C - Nantero,https://www.crunchbase.com/funding_round/nantero-series-c--7d90da35,Nantero,https://www.crunchbase.com/organization/nantero,Series C,"$15,000,000","Mar 1, 2005",Late Stage Venture,,Yes,5,5
Series A - Eventful,https://www.crunchbase.com/funding_round/eventful-series-a--4d2a5507,Eventful,https://www.crunchbase.com/organization/eventful,Series A,"$2,100,000","Mar 1, 2005",Early Stage Venture,,Yes,2,1
Series C - 4INFO,https://www.crunchbase.com/funding_round/4info-series-c--63252104,4INFO,https://www.crunchbase.com/organization/4info,Series C,"$8,000,000","Mar 1, 2005",Late Stage Venture,,Yes,6,1
Series A - Vizional Technologies,https://www.crunchbase.com/funding_round/vizional-technologies-series-a--6d398497,Vizional Technologies,https://www.crunchbase.com/organization/vizional-technologies,Series A,"$3,500,000","Mar 1, 2005",Early Stage Venture,,Yes,2,
Series B - BinOptics,https://www.crunchbase.com/funding_round/binoptics-series-b--89ae2f03,BinOptics,https://www.crunchbase.com/organization/binoptics,Series B,"$10,000,000","Feb 10, 2005",Early Stage Venture,,Yes,4,2
Series B - Location Labs,https://www.crunchbase.com/funding_round/location-labs-series-b--b2966561,Location Labs,https://www.crunchbase.com/organization/location-labs,Series B,"$12,000,000","Feb 7, 2005",Early Stage Venture,,Yes,2,1
Series B - SugarCRM,https://www.crunchbase.com/funding_round/sugarcrm-series-b--c4896f30,SugarCRM,https://www.crunchbase.com/organization/sugarcrm,Series B,"$5,750,000","Feb 1, 2005",Early Stage Venture,,Yes,2,1
Series B - EnerNOC,https://www.crunchbase.com/funding_round/enernoc-series-b--c808406e,EnerNOC,https://www.crunchbase.com/organization/enernoc,Series B,"$7,750,000","Jan 27, 2005",Early Stage Venture,,Yes,3,1
Series C - Roving Planet,https://www.crunchbase.com/funding_round/roving-planet-series-c--3b110c26,Roving Planet,https://www.crunchbase.com/organization/roving-planet,Series C,"$6,000,000","Jan 11, 2005",Late Stage Venture,,Yes,5,
Series A - EveryScape,https://www.crunchbase.com/funding_round/everyscape-series-a--8889fc40,EveryScape,https://www.crunchbase.com/organization/everyscape,Series A,"$4,500,000","Jan 1, 2005",Early Stage Venture,,Yes,4,1
Series A - ooma,https://www.crunchbase.com/funding_round/ooma-series-a--95ca6fbc,ooma,https://www.crunchbase.com/organization/ooma,Series A,"$8,000,000","Jan 1, 2005",Early Stage Venture,,Yes,4,2
Series B - Apieron,https://www.crunchbase.com/funding_round/apieron-series-b--aefa1314,Apieron,https://www.crunchbase.com/organization/apieron,Series B,"$16,000,000","Jan 1, 2005",Early Stage Venture,,Yes,1,
Series B - Siimpel Corporation,https://www.crunchbase.com/funding_round/siimpel-corporation-series-b--4fcfa903,Siimpel Corporation,https://www.crunchbase.com/organization/siimpel-corporation,Series B,"$9,545,000","Nov 16, 2004",Early Stage Venture,,Yes,4,
Venture Round - Groxis,https://www.crunchbase.com/funding_round/groxis-series-unknown--4f7eb76f,Groxis,https://www.crunchbase.com/organization/groxis,Venture - Series Unknown,"$12,000,000","Nov 2, 2004",,,Yes,1,
Series B - Median Technologies,https://www.crunchbase.com/funding_round/median-technologies-series-b--d32049db,Median Technologies,https://www.crunchbase.com/organization/median-technologies,Series B,"€4,000,000","Nov 1, 2004",Early Stage Venture,,Yes,3,1
Series A - Anagran,https://www.crunchbase.com/funding_round/anagran-inc-series-a--58cd2af5,Anagran,https://www.crunchbase.com/organization/anagran-inc,Series A,"$8,000,000","Oct 14, 2004",Early Stage Venture,,Yes,3,2
Series B - Technorati,https://www.crunchbase.com/funding_round/technorati-series-b--d2400bc4,Technorati,https://www.crunchbase.com/organization/technorati,Series B,"$6,500,000","Sep 1, 2004",Early Stage Venture,,Yes,1,1
Series B - MForma Group,https://www.crunchbase.com/funding_round/mforma-group-series-b--420346aa,MForma Group,https://www.crunchbase.com/organization/mforma-group,Series B,"$40,000,000","Aug 20, 2004",Early Stage Venture,,Yes,3,
Series B - Hands-On Mobile,https://www.crunchbase.com/funding_round/hands-on-mobile-series-b--4214dba3,Hands-On Mobile,https://www.crunchbase.com/organization/hands-on-mobile,Series B,"$40,000,000","Aug 17, 2004",Early Stage Venture,,Yes,2,
Series A - SugarCRM,https://www.crunchbase.com/funding_round/sugarcrm-series-a--ec46eaab,SugarCRM,https://www.crunchbase.com/organization/sugarcrm,Series A,"$2,000,000","Aug 1, 2004",Early Stage Venture,,Yes,1,1
Series B - SafeView,https://www.crunchbase.com/funding_round/safeview-series-b--64c245bb,SafeView,https://www.crunchbase.com/organization/safeview,Series B,"$16,000,000","Jul 20, 2004",Early Stage Venture,,Yes,5,
Series B - Massive,https://www.crunchbase.com/funding_round/massive-series-b--b3afe326,Massive,https://www.crunchbase.com/organization/massive,Series B,"$5,500,000","Jul 19, 2004",Early Stage Venture,,Yes,3,
Series C - Intrapace,https://www.crunchbase.com/funding_round/intrapace-series-c--d361fab7,Intrapace,https://www.crunchbase.com/organization/intrapace,Series C,"$14,600,000","Jul 14, 2004",Late Stage Venture,,Yes,7,
Series E - Zonare Medical Systems,https://www.crunchbase.com/funding_round/zonare-medical-systems-series-e--62389181,Zonare Medical Systems,https://www.crunchbase.com/organization/zonare-medical-systems,Series E,"$34,000,000","Jul 2, 2004",Late Stage Venture,,Yes,7,
Series B - Akimbo,https://www.crunchbase.com/funding_round/akimbo-series-b--472161d1,Akimbo,https://www.crunchbase.com/organization/akimbo,Series B,"$12,000,000","Jul 1, 2004",Early Stage Venture,,Yes,2,2
Series C - Konarka Technologies,https://www.crunchbase.com/funding_round/konarka-series-c--db11d826,Konarka Technologies,https://www.crunchbase.com/organization/konarka,Series C,"$18,000,000","Jun 24, 2004",Late Stage Venture,,Yes,8,1
Series C - Baidu,https://www.crunchbase.com/funding_round/baidu-series-c--f996c0db,Baidu,https://www.crunchbase.com/organization/baidu,Series C,"$15,000,000","Jun 18, 2004",Late Stage Venture,"$177,307,644",Yes,9,
Seed Round - Theranos,https://www.crunchbase.com/funding_round/theranos-seed--dfd832be,Theranos,https://www.crunchbase.com/organization/theranos,Seed,"$500,000","Jun 15, 2004",Seed,,Yes,1,
Series B - EoPlex Technologies,https://www.crunchbase.com/funding_round/eoplex-technologies-series-b--96a957f9,EoPlex Technologies,https://www.crunchbase.com/organization/eoplex-technologies,Series B,"$4,300,000","Jun 2, 2004",Early Stage Venture,,Yes,3,1
Series A - ContextWeb,https://www.crunchbase.com/funding_round/contextweb-series-a--561d9c1d,ContextWeb,https://www.crunchbase.com/organization/contextweb,Series A,"$3,000,000","Jun 1, 2004",Early Stage Venture,,Yes,3,2
Series A - Qmobile,https://www.crunchbase.com/funding_round/qmobile-inc-series-a--b3fe8efd,Qmobile,https://www.crunchbase.com/organization/qmobile-inc,Series A,,"May 1, 2004",Early Stage Venture,,Yes,1,
Venture Round - Tacit Software,https://www.crunchbase.com/funding_round/tacit-software-series-unknown--074e55b9,Tacit Software,https://www.crunchbase.com/organization/tacit-software,Venture - Series Unknown,"$7,000,000","Apr 20, 2004",,,Yes,4,1
Series A - Intrusic,https://www.crunchbase.com/funding_round/intrusic-series-a--b63927ef,Intrusic,https://www.crunchbase.com/organization/intrusic,Series A,"$2,100,000","Apr 20, 2004",Early Stage Venture,,Yes,2,
Series C - Xfire,https://www.crunchbase.com/funding_round/xfire-series-c--575964e0,Xfire,https://www.crunchbase.com/organization/xfire,Series C,"$5,000,000","Apr 20, 2004",Late Stage Venture,,Yes,2,
Series A - Tacit Knowledge,https://www.crunchbase.com/funding_round/tacit-knowledge-series-a--da0499e7,Tacit Knowledge,https://www.crunchbase.com/organization/tacit-knowledge,Series A,"$7,000,000","Apr 20, 2004",Early Stage Venture,,Yes,4,
Series B - Molecular Imprints,https://www.crunchbase.com/funding_round/molecular-imprints-series-b--e205bfcb,Molecular Imprints,https://www.crunchbase.com/organization/molecular-imprints,Series B,,"Apr 14, 2004",Early Stage Venture,,Yes,6,
Series C - Focus Media,https://www.crunchbase.com/funding_round/focus-media-2-series-c--99447d12,Focus Media,https://www.crunchbase.com/organization/focus-media-2,Series C,,"Apr 1, 2004",Late Stage Venture,,Yes,7,
Series B - Luminus Devices,https://www.crunchbase.com/funding_round/luminus-devices-series-b--4632e05f,Luminus Devices,https://www.crunchbase.com/organization/luminus-devices,Series B,"$4,000,000","Mar 29, 2004",Early Stage Venture,,Yes,2,
Series B - NeoPhotonics,https://www.crunchbase.com/funding_round/neophotonics-series-b--15043ec6,NeoPhotonics,https://www.crunchbase.com/organization/neophotonics,Series B,"$40,000,000","Mar 18, 2004",Early Stage Venture,,Yes,8,2
Series D - Xtime,https://www.crunchbase.com/funding_round/xtime-series-d--78f9e1ed,Xtime,https://www.crunchbase.com/organization/xtime,Series D,"$1,098,000","Mar 17, 2004",Late Stage Venture,,Yes,2,2
Series D - Mobile365,https://www.crunchbase.com/funding_round/mobile365-fka-inphomatch-series-d--db44c218,Mobile365,https://www.crunchbase.com/organization/mobile365-fka-inphomatch,Series D,"$13,500,000","Mar 15, 2004",Late Stage Venture,,Yes,5,1
Series B - Microfabrica,https://www.crunchbase.com/funding_round/microfabrica-series-b--c7f328ac,Microfabrica,https://www.crunchbase.com/organization/microfabrica,Series B,"$15,000,000","Mar 2, 2004",Early Stage Venture,,Yes,7,2
Series B - Skype,https://www.crunchbase.com/funding_round/skype-series-b--c6b6a901,Skype,https://www.crunchbase.com/organization/skype,Series B,"$18,800,000","Mar 1, 2004",Early Stage Venture,,Yes,3,2
Series B - ABILITY Network,https://www.crunchbase.com/funding_round/ability-network-series-b--20b13fc5,ABILITY Network,https://www.crunchbase.com/organization/ability-network,Series B,"$2,450,000","Feb 23, 2004",Early Stage Venture,,Yes,2,
Series C - Digital Path,https://www.crunchbase.com/funding_round/digital-path-series-c--1a92eee9,Digital Path,https://www.crunchbase.com/organization/digital-path,Series C,"$5,300,000","Feb 20, 2004",Late Stage Venture,,Yes,3,
Series B - Pronto Networks,https://www.crunchbase.com/funding_round/pronto-networks-series-b--0e2688e9,Pronto Networks,https://www.crunchbase.com/organization/pronto-networks,Series B,"$11,300,000","Feb 10, 2004",Early Stage Venture,,Yes,3,1
Series A - EnerNOC,https://www.crunchbase.com/funding_round/enernoc-series-a--916c6d78,EnerNOC,https://www.crunchbase.com/organization/enernoc,Series A,"$2,560,000","Feb 6, 2004",Early Stage Venture,,Yes,2,
Series B - Polaris Wireless,https://www.crunchbase.com/funding_round/polaris-wireless-series-b--b6ce1dac,Polaris Wireless,https://www.crunchbase.com/organization/polaris-wireless,Series B,"$2,499,000","Feb 1, 2004",Early Stage Venture,,Yes,3,
Series B - ZettaCore,https://www.crunchbase.com/funding_round/zettacore-series-b--3328d56b,ZettaCore,https://www.crunchbase.com/organization/zettacore,Series B,"$17,500,000","Jan 20, 2004",Early Stage Venture,,Yes,7,
Venture Round - Roving Planet,https://www.crunchbase.com/funding_round/roving-planet-series-unknown--fdbb6e6c,Roving Planet,https://www.crunchbase.com/organization/roving-planet,Venture - Series Unknown,"$9,500,000","Jan 6, 2004",,,Yes,5,
Series B - Meetup,https://www.crunchbase.com/funding_round/meetup-series-b--55ac444b,Meetup,https://www.crunchbase.com/organization/meetup,Series B,"$5,300,000","Nov 1, 2003",Early Stage Venture,,Yes,2,3
Funding Round - End2End Holdings,https://www.crunchbase.com/funding_round/end2end-holdings-undisclosed--8fdbe0cb,End2End Holdings,https://www.crunchbase.com/organization/end2end-holdings,Funding Round,"€10,500,000","Oct 27, 2003",,,Yes,2,
Series A - PLEJ,https://www.crunchbase.com/funding_round/plej-series-a--619602a9,PLEJ,https://www.crunchbase.com/organization/plej,Series A,"$2,500,000","Oct 21, 2003",Early Stage Venture,,Yes,3,
Series A - PLEG,https://www.crunchbase.com/funding_round/pleg-series-a--2dfe71f6,PLEG,https://www.crunchbase.com/organization/pleg,Series A,"$2,500,000","Oct 21, 2003",Early Stage Venture,,Yes,3,
Series B - BrightVolt,https://www.crunchbase.com/funding_round/solicore-series-b--31ce99e8,BrightVolt,https://www.crunchbase.com/organization/solicore,Series B,"$15,000,000","Oct 3, 2003",Early Stage Venture,"$7,000,000",Yes,4,
Series B - Digital Path,https://www.crunchbase.com/funding_round/digital-path-series-b--532cd22f,Digital Path,https://www.crunchbase.com/organization/digital-path,Series B,"$1,300,000","Sep 26, 2003",Early Stage Venture,,Yes,2,
Series A - IntelliVid,https://www.crunchbase.com/funding_round/intellivid-series-a--b8e0fa1b,IntelliVid,https://www.crunchbase.com/organization/intellivid,Series A,"$5,530,000","Sep 23, 2003",Early Stage Venture,,Yes,4,
Series C - Silverpop,https://www.crunchbase.com/funding_round/silverpop-series-c--f1ac05c1,Silverpop,https://www.crunchbase.com/organization/silverpop,Series C,"$4,449,000","Sep 12, 2003",Late Stage Venture,,Yes,4,1
Series A - Siimpel Corporation,https://www.crunchbase.com/funding_round/siimpel-corporation-series-a--cbfcc910,Siimpel Corporation,https://www.crunchbase.com/organization/siimpel-corporation,Series A,"$1,000,000","Sep 8, 2003",Early Stage Venture,,Yes,4,
Series B - Nantero,https://www.crunchbase.com/funding_round/nantero-series-b--0396025f,Nantero,https://www.crunchbase.com/organization/nantero,Series B,"$10,500,000","Sep 1, 2003",Early Stage Venture,,Yes,4,4
Series B - MailFrontier,https://www.crunchbase.com/funding_round/mailfrontier-series-b--64202f9c,MailFrontier,https://www.crunchbase.com/organization/mailfrontier,Series B,"$10,000,000","Aug 19, 2003",Early Stage Venture,,Yes,3,1
Series D - Zonare Medical Systems,https://www.crunchbase.com/funding_round/zonare-medical-systems-series-d--fa9bb099,Zonare Medical Systems,https://www.crunchbase.com/organization/zonare-medical-systems,Series D,"$6,458,000","Aug 11, 2003",Late Stage Venture,,Yes,2,
Series C - BodyMedia,https://www.crunchbase.com/funding_round/bodymedia-series-c--bb6ca4b4,BodyMedia,https://www.crunchbase.com/organization/bodymedia,Series C,"$4,000,000","Aug 5, 2003",Late Stage Venture,,Yes,4,1
Series A - Luminus Devices,https://www.crunchbase.com/funding_round/luminus-devices-series-a--fc273a11,Luminus Devices,https://www.crunchbase.com/organization/luminus-devices,Series A,"$3,800,000","Jul 21, 2003",Early Stage Venture,,Yes,2,
Venture Round - Lumenos,https://www.crunchbase.com/funding_round/lumenos-series-unknown--d5bf7dba,Lumenos,https://www.crunchbase.com/organization/lumenos,Venture - Series Unknown,"$10,020,000","Jul 18, 2003",,,Yes,5,
Series A - Pantero,https://www.crunchbase.com/funding_round/pantero-series-a--0325f081,Pantero,https://www.crunchbase.com/organization/pantero,Series A,"$4,000,000","Jun 27, 2003",Early Stage Venture,,Yes,3,
Series A - EnerNOC,https://www.crunchbase.com/funding_round/enernoc-series-a--ad0c26a8,EnerNOC,https://www.crunchbase.com/organization/enernoc,Series A,"$819,000","Jun 23, 2003",Early Stage Venture,,Yes,2,
Series A - Digital Path,https://www.crunchbase.com/funding_round/digital-path-series-a--f567e1fc,Digital Path,https://www.crunchbase.com/organization/digital-path,Series A,,"Jun 4, 2003",Early Stage Venture,,Yes,2,
Series A - Planitax,https://www.crunchbase.com/funding_round/planitax-series-a--76929a44,Planitax,https://www.crunchbase.com/organization/planitax,Series A,"$7,500,000","Jun 2, 2003",Early Stage Venture,,Yes,3,1
Series A - SafeView,https://www.crunchbase.com/funding_round/safeview-series-a--85f05289,SafeView,https://www.crunchbase.com/organization/safeview,Series A,"$6,000,000","May 30, 2003",Early Stage Venture,,Yes,3,
Venture Round - Troika Networks,https://www.crunchbase.com/funding_round/troika-networks-series-unknown--f259dbbc,Troika Networks,https://www.crunchbase.com/organization/troika-networks,Venture - Series Unknown,"$13,000,000","May 29, 2003",,,Yes,5,
Series B - Xfire,https://www.crunchbase.com/funding_round/xfire-series-b--ffda4931,Xfire,https://www.crunchbase.com/organization/xfire,Series B,"$1,500,000","May 19, 2003",Early Stage Venture,,Yes,1,
Venture Round - Clickmarks,https://www.crunchbase.com/funding_round/clickmarks-series-unknown--ffe1bee2,Clickmarks,https://www.crunchbase.com/organization/clickmarks,Venture - Series Unknown,"$5,000,000","May 13, 2003",,,Yes,2,
Series A - Median Technologies,https://www.crunchbase.com/funding_round/median-technologies-series-a--4b91a733,Median Technologies,https://www.crunchbase.com/organization/median-technologies,Series A,,"Apr 24, 2003",Early Stage Venture,,Yes,1,
Series C - Tacit Software,https://www.crunchbase.com/funding_round/tacit-software-series-c--db381d59,Tacit Software,https://www.crunchbase.com/organization/tacit-software,Series C,"$3,054,000","Mar 24, 2003",Late Stage Venture,,Yes,2,1
Series C - Closedloop Solutions,https://www.crunchbase.com/funding_round/closedloop-solutions-series-c--c40d9b9d,Closedloop Solutions,https://www.crunchbase.com/organization/closedloop-solutions,Series C,"$5,000,000","Mar 20, 2003",Late Stage Venture,,Yes,2,
Series A - BinOptics,https://www.crunchbase.com/funding_round/binoptics-series-a--d3796c3b,BinOptics,https://www.crunchbase.com/organization/binoptics,Series A,"$1,731,000","Feb 26, 2003",Early Stage Venture,,Yes,1,
Series A - Xfire,https://www.crunchbase.com/funding_round/xfire-series-a--ab54a629,Xfire,https://www.crunchbase.com/organization/xfire,Series A,"$1,000,000","Feb 6, 2003",Early Stage Venture,,Yes,1,
Series A - Pronto Networks,https://www.crunchbase.com/funding_round/pronto-networks-series-a--e86b43b6,Pronto Networks,https://www.crunchbase.com/organization/pronto-networks,Series A,"$5,000,000","Jan 27, 2003",Early Stage Venture,,Yes,2,2
Series B - Blue Titan,https://www.crunchbase.com/funding_round/blue-titan-series-b--e737b470,Blue Titan,https://www.crunchbase.com/organization/blue-titan,Series B,"$3,649,000","Jan 10, 2003",Early Stage Venture,,Yes,1,
Series D - Everdream,https://www.crunchbase.com/funding_round/everdream-series-d--4f566301,Everdream,https://www.crunchbase.com/organization/everdream,Series D,"$12,000,000","Jan 10, 2003",Late Stage Venture,,Yes,7,2
Series A - Liquid Machines,https://www.crunchbase.com/funding_round/liquid-machines-series-a--e52b597e,Liquid Machines,https://www.crunchbase.com/organization/liquid-machines,Series A,"$4,600,000","Dec 17, 2002",Early Stage Venture,,Yes,3,
Series D - Clickmarks,https://www.crunchbase.com/funding_round/clickmarks-series-d--1e245eaf,Clickmarks,https://www.crunchbase.com/organization/clickmarks,Series D,"$2,478,000","Dec 11, 2002",Late Stage Venture,,Yes,1,
Series D - Sygate Technologies,https://www.crunchbase.com/funding_round/sygate-technologies-series-d--2d656dcc,Sygate Technologies,https://www.crunchbase.com/organization/sygate-technologies,Series D,"$17,500,000","Nov 25, 2002",Late Stage Venture,,Yes,4,
Series C - Xtime,https://www.crunchbase.com/funding_round/xtime-series-c--e739953c,Xtime,https://www.crunchbase.com/organization/xtime,Series C,"$7,250,000","Oct 17, 2002",Late Stage Venture,,Yes,2,2
Series B - Ember,https://www.crunchbase.com/funding_round/ember-series-b--4da3a885,Ember,https://www.crunchbase.com/organization/ember,Series B,"$20,000,000","Oct 17, 2002",Early Stage Venture,,Yes,7,2
Series C - IXI Mobile,https://www.crunchbase.com/funding_round/ixi-mobile-series-c--a520752f,IXI Mobile,https://www.crunchbase.com/organization/ixi-mobile,Series C,"$15,000,000","Oct 14, 2002",Late Stage Venture,,Yes,5,
Series B - Konarka Technologies,https://www.crunchbase.com/funding_round/konarka-series-b--486368d5,Konarka Technologies,https://www.crunchbase.com/organization/konarka,Series B,"$9,500,000","Oct 11, 2002",Early Stage Venture,,Yes,3,1
Series A - Imago Scientific Instruments,https://www.crunchbase.com/funding_round/imago-scientific-instruments-series-a--d9e68335,Imago Scientific Instruments,https://www.crunchbase.com/organization/imago-scientific-instruments,Series A,"$7,000,000","Sep 25, 2002",Early Stage Venture,,Yes,4,
Series C - Zonare Medical Systems,https://www.crunchbase.com/funding_round/zonare-medical-systems-series-c--f5b82552,Zonare Medical Systems,https://www.crunchbase.com/organization/zonare-medical-systems,Series C,"$33,999,000","Sep 11, 2002",Late Stage Venture,,Yes,3,
Series A - MailFrontier,https://www.crunchbase.com/funding_round/mailfrontier-series-a--fd93451b,MailFrontier,https://www.crunchbase.com/organization/mailfrontier,Series A,"$5,000,000","Aug 27, 2002",Early Stage Venture,"$7,000,000",Yes,2,
Series C - Epocrates,https://www.crunchbase.com/funding_round/epocrates-series-c--984fb5bc,Epocrates,https://www.crunchbase.com/organization/epocrates,Series C,,"Aug 19, 2002",Late Stage Venture,,Yes,5,2
Funding Round - End2End Holdings,https://www.crunchbase.com/funding_round/end2end-holdings-undisclosed--adca009f,End2End Holdings,https://www.crunchbase.com/organization/end2end-holdings,Funding Round,"€20,000,000","Aug 8, 2002",,,Yes,3,
Series E - Homestead Technologies,https://www.crunchbase.com/funding_round/homestead-technologies-series-e--6185d74f,Homestead Technologies,https://www.crunchbase.com/organization/homestead-technologies,Series E,"$5,400,000","Jul 30, 2002",Late Stage Venture,,Yes,3,
Series B - BodyMedia,https://www.crunchbase.com/funding_round/bodymedia-series-b--922c8fde,BodyMedia,https://www.crunchbase.com/organization/bodymedia,Series B,"$6,500,000","Jul 25, 2002",Early Stage Venture,,Yes,3,
Series C - Blue Falcon Networks,https://www.crunchbase.com/funding_round/blue-falcon-networks-series-c--ddd7cfb6,Blue Falcon Networks,https://www.crunchbase.com/organization/blue-falcon-networks,Series C,"$8,500,000","Jul 23, 2002",Late Stage Venture,,Yes,4,
Series D - Ikimbo,https://www.crunchbase.com/funding_round/ikimbo-series-d--25ec6054,Ikimbo,https://www.crunchbase.com/organization/ikimbo,Series D,,"Jul 22, 2002",Late Stage Venture,,Yes,5,
Series B - Magnolia Broadband,https://www.crunchbase.com/funding_round/magnolia-broadband-series-b--508ed40c,Magnolia Broadband,https://www.crunchbase.com/organization/magnolia-broadband,Series B,"$1,500,000","Jun 11, 2002",Early Stage Venture,,Yes,1,
Series A - ZettaCore,https://www.crunchbase.com/funding_round/zettacore-series-a--755a5eea,ZettaCore,https://www.crunchbase.com/organization/zettacore,Series A,"$2,500,000","May 14, 2002",Early Stage Venture,,Yes,2,
Series E - CBCA,https://www.crunchbase.com/funding_round/cbca-series-e--0c43594f,CBCA,https://www.crunchbase.com/organization/cbca,Series E,"$30,000,000","May 2, 2002",Late Stage Venture,,Yes,6,
Series C - Mobile365,https://www.crunchbase.com/funding_round/mobile365-fka-inphomatch-series-c--d647cdc3,Mobile365,https://www.crunchbase.com/organization/mobile365-fka-inphomatch,Series C,"$9,500,000","Apr 26, 2002",Late Stage Venture,,Yes,2,
Series A - Molecular Imprints,https://www.crunchbase.com/funding_round/molecular-imprints-series-a--9633b5e5,Molecular Imprints,https://www.crunchbase.com/organization/molecular-imprints,Series A,"$9,190,000","Apr 5, 2002",Early Stage Venture,,Yes,2,
Series A - Siimpel Corporation,https://www.crunchbase.com/funding_round/siimpel-corporation-series-a--fc8f91c0,Siimpel Corporation,https://www.crunchbase.com/organization/siimpel-corporation,Series A,"$6,000,000","Feb 22, 2002",Early Stage Venture,,Yes,3,
